,value,trait_type,collectionTokenId
13101,Footwear: Classic Vans,CryptoVenetian,95000739
13102,Headwear: Burly Beard,CryptoVenetian,95000739
13103,Accessory: Electric Scooter,CryptoVenetian,95000739
13104,Time of day: California Sunset,CryptoVenetian,95000739
13105,All CryptoVenetians,CryptoVenetian,95000740
13106,Tone: Light Roast,CryptoVenetian,95000740
13107,Bodywear: The NudeBox,CryptoVenetian,95000740
13108,Facewear: The Standard CV,CryptoVenetian,95000740
13109,Footwear: White Rollerblades,CryptoVenetian,95000740
13110,Headwear: Classic Buzzcut,CryptoVenetian,95000740
13111,Accessory: Skateboard,CryptoVenetian,95000740
13112,Time of day: California Sunset,CryptoVenetian,95000740
13113,All CryptoVenetians,CryptoVenetian,95000741
13114,Tone: Medium Roast,CryptoVenetian,95000741
13115,Bodywear: Designer Tee,CryptoVenetian,95000741
13116,Facewear: The Standard CV,CryptoVenetian,95000741
13117,Footwear: Yellow Rollerblades,CryptoVenetian,95000741
13118,Headwear: Rainbow Helmet,CryptoVenetian,95000741
13119,Accessory: The Foamie,CryptoVenetian,95000741
13120,Time of day: California Sunset,CryptoVenetian,95000741
13121,All CryptoVenetians,CryptoVenetian,95000742
13122,Tone: Medium Roast,CryptoVenetian,95000742
13123,Bodywear: Green-kini,CryptoVenetian,95000742
13124,Facewear: Peepers,CryptoVenetian,95000742
13125,Footwear: White Rollerblades,CryptoVenetian,95000742
13126,Headwear: Burly Beard,CryptoVenetian,95000742
13127,Accessory: Barbell,CryptoVenetian,95000742
13128,Time of day: California Sunset,CryptoVenetian,95000742
13129,All CryptoVenetians,CryptoVenetian,95000743
13130,Tone: Medium Roast,CryptoVenetian,95000743
13131,Bodywear: Oscar Night,CryptoVenetian,95000743
13132,Facewear: The Pit Vipers,CryptoVenetian,95000743
13133,Footwear: DVS Skater Shoes,CryptoVenetian,95000743
13134,Headwear: Neon Surfer Flow,CryptoVenetian,95000743
13135,Accessory: The Foamie,CryptoVenetian,95000743
13136,Time of day: California Sunset,CryptoVenetian,95000743
13137,All CryptoVenetians,CryptoVenetian,95000744
13138,Tone: Light Roast,CryptoVenetian,95000744
13139,Bodywear: Blue-kini,CryptoVenetian,95000744
13140,Facewear: The Standard CV,CryptoVenetian,95000744
13141,Footwear: Air Jordans,CryptoVenetian,95000744
13142,Headwear: Man Bun,CryptoVenetian,95000744
13143,Accessory: Skateboard,CryptoVenetian,95000744
13144,Time of day: California Sunset,CryptoVenetian,95000744
13145,All CryptoVenetians,CryptoVenetian,95000745
13146,Tone: Light Roast,CryptoVenetian,95000745
13147,Bodywear: Off Duty,CryptoVenetian,95000745
13148,Facewear: The Pit Vipers,CryptoVenetian,95000745
13149,Footwear: Classic Vans,CryptoVenetian,95000745
13150,Headwear: Astronaut Helmet,CryptoVenetian,95000745
13151,Accessory: Barbell,CryptoVenetian,95000745
13152,Time of day: California Sunset,CryptoVenetian,95000745
13153,All CryptoVenetians,CryptoVenetian,95000746
13154,Tone: Dark Roast,CryptoVenetian,95000746
13155,Bodywear: Off Duty,CryptoVenetian,95000746
13156,Facewear: Peepers,CryptoVenetian,95000746
13157,Footwear: Yellow Rollerblades,CryptoVenetian,95000746
13158,Headwear: Rainbow Dreads,CryptoVenetian,95000746
13159,Accessory: The Foamie,CryptoVenetian,95000746
13160,Time of day: California Sunset,CryptoVenetian,95000746
13161,All CryptoVenetians,CryptoVenetian,95000747
13162,Tone: Dark Roast,CryptoVenetian,95000747
13163,Bodywear: Graphic Tee,CryptoVenetian,95000747
13164,Facewear: The Standard CV,CryptoVenetian,95000747
13165,Footwear: White Rollerblades,CryptoVenetian,95000747
13166,Headwear: Neon Surfer Flow,CryptoVenetian,95000747
13167,Accessory: Barbell,CryptoVenetian,95000747
13168,Time of day: California Sunset,CryptoVenetian,95000747
13169,All CryptoVenetians,CryptoVenetian,95000748
13170,Tone: Medium Roast,CryptoVenetian,95000748
13171,Bodywear: Sundress,CryptoVenetian,95000748
13172,Facewear: The Pit Vipers,CryptoVenetian,95000748
13173,Footwear: Scuba Steve Fins,CryptoVenetian,95000748
13174,Headwear: Blonde Surfer Flow,CryptoVenetian,95000748
13175,Accessory: Skateboard,CryptoVenetian,95000748
13176,Time of day: California Sunset,CryptoVenetian,95000748
13177,All CryptoVenetians,CryptoVenetian,95000749
13178,Tone: Light Roast,CryptoVenetian,95000749
13179,Bodywear: Wet Suit,CryptoVenetian,95000749
13180,Facewear: Classic Ray-Ban,CryptoVenetian,95000749
13181,Footwear: Yellow Rollerblades,CryptoVenetian,95000749
13182,Headwear: The Gym Goer Cap,CryptoVenetian,95000749
13183,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000749
13184,Time of day: California Sunset,CryptoVenetian,95000749
13185,All CryptoVenetians,CryptoVenetian,95000750
13186,Tone: Medium Roast,CryptoVenetian,95000750
13187,Bodywear: Sundress,CryptoVenetian,95000750
13188,Facewear: Stunna Shades,CryptoVenetian,95000750
13189,Footwear: Scuba Steve Fins,CryptoVenetian,95000750
13190,Headwear: Rancher Hat,CryptoVenetian,95000750
13191,Accessory: Skateboard,CryptoVenetian,95000750
13192,Time of day: Starry Night,CryptoVenetian,95000750
13193,All CryptoVenetians,CryptoVenetian,95000751
13194,Tone: Medium Roast,CryptoVenetian,95000751
13195,Bodywear: Classic Black Beater,CryptoVenetian,95000751
13196,Facewear: Classic Ray-Ban,CryptoVenetian,95000751
13197,Footwear: DVS Skater Shoes,CryptoVenetian,95000751
13198,Headwear: Burly Beard,CryptoVenetian,95000751
13199,Accessory: Skateboard,CryptoVenetian,95000751
13200,Time of day: Starry Night,CryptoVenetian,95000751
13201,All CryptoVenetians,CryptoVenetian,95000752
13202,Tone: Light Roast,CryptoVenetian,95000752
13203,Bodywear: Designer Tee,CryptoVenetian,95000752
13204,Facewear: Classic Ray-Ban,CryptoVenetian,95000752
13205,Footwear: Classic Vans,CryptoVenetian,95000752
13206,Headwear: Burly Beard,CryptoVenetian,95000752
13207,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000752
13208,Time of day: Starry Night,CryptoVenetian,95000752
13209,All CryptoVenetians,CryptoVenetian,95000753
13210,Tone: Light Roast,CryptoVenetian,95000753
13211,Bodywear: Green-kini,CryptoVenetian,95000753
13212,Facewear: Stunna Shades,CryptoVenetian,95000753
13213,Footwear: Yellow Rollerblades,CryptoVenetian,95000753
13214,Headwear: The Errands Cap,CryptoVenetian,95000753
13215,Accessory: Skateboard,CryptoVenetian,95000753
13216,Time of day: Starry Night,CryptoVenetian,95000753
13217,All CryptoVenetians,CryptoVenetian,95000754
13218,Tone: Medium Roast,CryptoVenetian,95000754
13219,Bodywear: Green-kini,CryptoVenetian,95000754
13220,Facewear: Stunna Shades,CryptoVenetian,95000754
13221,Footwear: Yellow Rollerblades,CryptoVenetian,95000754
13222,Headwear: Mickey Ears,CryptoVenetian,95000754
13223,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000754
13224,Time of day: Starry Night,CryptoVenetian,95000754
13225,All CryptoVenetians,CryptoVenetian,95000755
13226,Tone: Medium Roast,CryptoVenetian,95000755
13227,Bodywear: Business Casual,CryptoVenetian,95000755
13228,Facewear: The Standard CV,CryptoVenetian,95000755
13229,Footwear: White Rollerblades,CryptoVenetian,95000755
13230,Headwear: Blonde Surfer Flow,CryptoVenetian,95000755
13231,Accessory: The Foamie,CryptoVenetian,95000755
13232,Time of day: Starry Night,CryptoVenetian,95000755
13233,All CryptoVenetians,CryptoVenetian,95000756
13234,Tone: Dark Roast,CryptoVenetian,95000756
13235,Bodywear: Boardshorts,CryptoVenetian,95000756
13236,Facewear: 3D Glasses,CryptoVenetian,95000756
13237,Footwear: White Rollerblades,CryptoVenetian,95000756
13238,Headwear: Burly Beard,CryptoVenetian,95000756
13239,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000756
13240,Time of day: Starry Night,CryptoVenetian,95000756
13241,All CryptoVenetians,CryptoVenetian,95000757
13242,Tone: Dark Roast,CryptoVenetian,95000757
13243,Bodywear: Yellow-kini,CryptoVenetian,95000757
13244,Facewear: Peepers,CryptoVenetian,95000757
13245,Footwear: White Rollerblades,CryptoVenetian,95000757
13246,Headwear: Blueberry Mohawk,CryptoVenetian,95000757
13247,Accessory: Barbell,CryptoVenetian,95000757
13248,Time of day: Starry Night,CryptoVenetian,95000757
13249,All CryptoVenetians,CryptoVenetian,95000758
13250,Tone: Light Roast,CryptoVenetian,95000758
13251,Bodywear: Blue-kini,CryptoVenetian,95000758
13252,Facewear: Stunna Shades,CryptoVenetian,95000758
13253,Footwear: DVS Skater Shoes,CryptoVenetian,95000758
13254,Headwear: Neon Surfer Flow,CryptoVenetian,95000758
13255,Accessory: The Foamie,CryptoVenetian,95000758
13256,Time of day: Starry Night,CryptoVenetian,95000758
13257,All CryptoVenetians,CryptoVenetian,95000759
13258,Tone: Dark Roast,CryptoVenetian,95000759
13259,Bodywear: Wet Suit,CryptoVenetian,95000759
13260,Facewear: Classic Ray-Ban,CryptoVenetian,95000759
13261,Footwear: Air Jordans,CryptoVenetian,95000759
13262,Headwear: The Errands Cap,CryptoVenetian,95000759
13263,Accessory: Electric Scooter,CryptoVenetian,95000759
13264,Time of day: Starry Night,CryptoVenetian,95000759
13265,All CryptoVenetians,CryptoVenetian,95000760
13266,Tone: Light Roast,CryptoVenetian,95000760
13267,Bodywear: Classic White Beater,CryptoVenetian,95000760
13268,Facewear: The Standard CV,CryptoVenetian,95000760
13269,Footwear: Air Jordans,CryptoVenetian,95000760
13270,Headwear: The Gym Goer Cap,CryptoVenetian,95000760
13271,Accessory: The Foamie,CryptoVenetian,95000760
13272,Time of day: Starry Night,CryptoVenetian,95000760
13273,All CryptoVenetians,CryptoVenetian,95000761
13274,Tone: Medium Roast,CryptoVenetian,95000761
13275,Bodywear: Classic White Beater,CryptoVenetian,95000761
13276,Facewear: Classic Ray-Ban,CryptoVenetian,95000761
13277,Footwear: Yellow Rollerblades,CryptoVenetian,95000761
13278,Headwear: Rainbow Dreads,CryptoVenetian,95000761
13279,Accessory: Electric Scooter,CryptoVenetian,95000761
13280,Time of day: Starry Night,CryptoVenetian,95000761
13281,All CryptoVenetians,CryptoVenetian,95000762
13282,Tone: Medium Roast,CryptoVenetian,95000762
13283,Bodywear: Business Casual,CryptoVenetian,95000762
13284,Facewear: Classic Ray-Ban,CryptoVenetian,95000762
13285,Footwear: DVS Skater Shoes,CryptoVenetian,95000762
13286,Headwear: Burly Beard,CryptoVenetian,95000762
13287,Accessory: The Foamie,CryptoVenetian,95000762
13288,Time of day: Starry Night,CryptoVenetian,95000762
13289,All CryptoVenetians,CryptoVenetian,95000763
13290,Tone: Light Roast,CryptoVenetian,95000763
13291,Bodywear: Classic White Beater,CryptoVenetian,95000763
13292,Facewear: The Pit Vipers,CryptoVenetian,95000763
13293,Footwear: Yellow Rollerblades,CryptoVenetian,95000763
13294,Headwear: Burly Beard,CryptoVenetian,95000763
13295,Accessory: The Foamie,CryptoVenetian,95000763
13296,Time of day: Starry Night,CryptoVenetian,95000763
13297,All CryptoVenetians,CryptoVenetian,95000764
13298,Tone: Dark Roast,CryptoVenetian,95000764
13299,Bodywear: The Custom Harem Pants,CryptoVenetian,95000764
13300,Facewear: Stunna Shades,CryptoVenetian,95000764
13301,Footwear: White Rollerblades,CryptoVenetian,95000764
13302,Headwear: Burly Beard,CryptoVenetian,95000764
13303,Accessory: Electric Scooter,CryptoVenetian,95000764
13304,Time of day: Starry Night,CryptoVenetian,95000764
13305,All CryptoVenetians,CryptoVenetian,95000765
13306,Tone: Medium Roast,CryptoVenetian,95000765
13307,Bodywear: Oscar Night,CryptoVenetian,95000765
13308,Facewear: Peepers,CryptoVenetian,95000765
13309,Footwear: DVS Skater Shoes,CryptoVenetian,95000765
13310,Headwear: Blueberry Mohawk,CryptoVenetian,95000765
13311,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000765
13312,Time of day: Starry Night,CryptoVenetian,95000765
13313,All CryptoVenetians,CryptoVenetian,95000766
13314,Tone: Dark Roast,CryptoVenetian,95000766
13315,Bodywear: All Smiles Hoodie,CryptoVenetian,95000766
13316,Facewear: Classic Ray-Ban,CryptoVenetian,95000766
13317,Footwear: White Rollerblades,CryptoVenetian,95000766
13318,Headwear: The Gym Goer Cap,CryptoVenetian,95000766
13319,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000766
13320,Time of day: Starry Night,CryptoVenetian,95000766
13321,All CryptoVenetians,CryptoVenetian,95000767
13322,Tone: Light Roast,CryptoVenetian,95000767
13323,Bodywear: Yoga Fit,CryptoVenetian,95000767
13324,Facewear: Stunna Shades,CryptoVenetian,95000767
13325,Footwear: Scuba Steve Fins,CryptoVenetian,95000767
13326,Headwear: Rainbow Dreads,CryptoVenetian,95000767
13327,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000767
13328,Time of day: Starry Night,CryptoVenetian,95000767
13329,All CryptoVenetians,CryptoVenetian,95000768
13330,Tone: Light Roast,CryptoVenetian,95000768
13331,Bodywear: Hype Beast Hoodie,CryptoVenetian,95000768
13332,Facewear: Classic Ray-Ban,CryptoVenetian,95000768
13333,Footwear: Scuba Steve Fins,CryptoVenetian,95000768
13334,Headwear: Blonde Surfer Flow,CryptoVenetian,95000768
13335,Accessory: Skateboard,CryptoVenetian,95000768
13336,Time of day: Starry Night,CryptoVenetian,95000768
13337,All CryptoVenetians,CryptoVenetian,95000769
13338,Tone: Dark Roast,CryptoVenetian,95000769
13339,Bodywear: The NudeBox,CryptoVenetian,95000769
13340,Facewear: Peepers,CryptoVenetian,95000769
13341,Footwear: Yellow Rollerblades,CryptoVenetian,95000769
13342,Headwear: Rainbow Dreads,CryptoVenetian,95000769
13343,Accessory: Electric Scooter,CryptoVenetian,95000769
13344,Time of day: Starry Night,CryptoVenetian,95000769
13345,All CryptoVenetians,CryptoVenetian,95000770
13346,Tone: Dark Roast,CryptoVenetian,95000770
13347,Bodywear: Classic Black Beater,CryptoVenetian,95000770
13348,Facewear: Peepers,CryptoVenetian,95000770
13349,Footwear: Classic Vans,CryptoVenetian,95000770
13350,Headwear: Burly Beard,CryptoVenetian,95000770
13351,Accessory: Electric Scooter,CryptoVenetian,95000770
13352,Time of day: Starry Night,CryptoVenetian,95000770
13353,All CryptoVenetians,CryptoVenetian,95000771
13354,Tone: Medium Roast,CryptoVenetian,95000771
13355,Bodywear: The CV Tee,CryptoVenetian,95000771
13356,Facewear: Stunna Shades,CryptoVenetian,95000771
13357,Footwear: Scuba Steve Fins,CryptoVenetian,95000771
13358,Headwear: The Gym Goer Cap,CryptoVenetian,95000771
13359,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000771
13360,Time of day: Starry Night,CryptoVenetian,95000771
13361,All CryptoVenetians,CryptoVenetian,95000772
13362,Tone: Light Roast,CryptoVenetian,95000772
13363,Bodywear: Hype Beast Hoodie,CryptoVenetian,95000772
13364,Facewear: Stunna Shades,CryptoVenetian,95000772
13365,Footwear: DVS Skater Shoes,CryptoVenetian,95000772
13366,Headwear: Rancher Hat,CryptoVenetian,95000772
13367,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000772
13368,Time of day: Starry Night,CryptoVenetian,95000772
13369,All CryptoVenetians,CryptoVenetian,95000773
13370,Tone: Medium Roast,CryptoVenetian,95000773
13371,Bodywear: All Smiles Hoodie,CryptoVenetian,95000773
13372,Facewear: 3D Glasses,CryptoVenetian,95000773
13373,Footwear: White Rollerblades,CryptoVenetian,95000773
13374,Headwear: Dreadlocks,CryptoVenetian,95000773
13375,Accessory: Electric Scooter,CryptoVenetian,95000773
13376,Time of day: Starry Night,CryptoVenetian,95000773
13377,All CryptoVenetians,CryptoVenetian,95000774
13378,Tone: Light Roast,CryptoVenetian,95000774
13379,Bodywear: Little Black Dress,CryptoVenetian,95000774
13380,Facewear: The Standard CV,CryptoVenetian,95000774
13381,Footwear: Yellow Rollerblades,CryptoVenetian,95000774
13382,Headwear: Man Bun,CryptoVenetian,95000774
13383,Accessory: Skateboard,CryptoVenetian,95000774
13384,Time of day: Starry Night,CryptoVenetian,95000774
13385,All CryptoVenetians,CryptoVenetian,95000775
13386,Tone: Dark Roast,CryptoVenetian,95000775
13387,Bodywear: Hype Beast Hoodie,CryptoVenetian,95000775
13388,Facewear: Stunna Shades,CryptoVenetian,95000775
13389,Footwear: Scuba Steve Fins,CryptoVenetian,95000775
13390,Headwear: Dreadlocks,CryptoVenetian,95000775
13391,Accessory: The Foamie,CryptoVenetian,95000775
13392,Time of day: Starry Night,CryptoVenetian,95000775
13393,All CryptoVenetians,CryptoVenetian,95000776
13394,Tone: Medium Roast,CryptoVenetian,95000776
13395,Bodywear: Oscar Night,CryptoVenetian,95000776
13396,Facewear: Peepers,CryptoVenetian,95000776
13397,Footwear: Yellow Rollerblades,CryptoVenetian,95000776
13398,Headwear: Blonde Surfer Flow,CryptoVenetian,95000776
13399,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000776
13400,Time of day: Starry Night,CryptoVenetian,95000776
13401,All CryptoVenetians,CryptoVenetian,95000777
13402,Tone: Medium Roast,CryptoVenetian,95000777
13403,Bodywear: Hippie Fit,CryptoVenetian,95000777
13404,Facewear: Stunna Shades,CryptoVenetian,95000777
13405,Footwear: Yellow Rollerblades,CryptoVenetian,95000777
13406,Headwear: Rainbow Dreads,CryptoVenetian,95000777
13407,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000777
13408,Time of day: Starry Night,CryptoVenetian,95000777
13409,All CryptoVenetians,CryptoVenetian,95000778
13410,Tone: Light Roast,CryptoVenetian,95000778
13411,Bodywear: Classic White Beater,CryptoVenetian,95000778
13412,Facewear: The Standard CV,CryptoVenetian,95000778
13413,Footwear: White Rollerblades,CryptoVenetian,95000778
13414,Headwear: Mickey Ears,CryptoVenetian,95000778
13415,Accessory: Skateboard,CryptoVenetian,95000778
13416,Time of day: Starry Night,CryptoVenetian,95000778
13417,All CryptoVenetians,CryptoVenetian,95000779
13418,Tone: Medium Roast,CryptoVenetian,95000779
13419,Bodywear: Classic Black Beater,CryptoVenetian,95000779
13420,Facewear: The Standard CV,CryptoVenetian,95000779
13421,Footwear: Air Jordans,CryptoVenetian,95000779
13422,Headwear: Neon Surfer Flow,CryptoVenetian,95000779
13423,Accessory: Electric Scooter,CryptoVenetian,95000779
13424,Time of day: Starry Night,CryptoVenetian,95000779
13425,All CryptoVenetians,CryptoVenetian,95000780
13426,Tone: Dark Roast,CryptoVenetian,95000780
13427,Bodywear: Suit 'n Tie,CryptoVenetian,95000780
13428,Facewear: Stunna Shades,CryptoVenetian,95000780
13429,Footwear: Classic Vans,CryptoVenetian,95000780
13430,Headwear: Dreadlocks,CryptoVenetian,95000780
13431,Accessory: Barbell,CryptoVenetian,95000780
13432,Time of day: Starry Night,CryptoVenetian,95000780
13433,All CryptoVenetians,CryptoVenetian,95000781
13434,Tone: Medium Roast,CryptoVenetian,95000781
13435,Bodywear: Blue-kini,CryptoVenetian,95000781
13436,Facewear: Peepers,CryptoVenetian,95000781
13437,Footwear: Classic Vans,CryptoVenetian,95000781
13438,Headwear: Classic Buzzcut,CryptoVenetian,95000781
13439,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000781
13440,Time of day: Starry Night,CryptoVenetian,95000781
13441,All CryptoVenetians,CryptoVenetian,95000782
13442,Tone: Light Roast,CryptoVenetian,95000782
13443,Bodywear: The Standard Harem Pants,CryptoVenetian,95000782
13444,Facewear: Peepers,CryptoVenetian,95000782
13445,Footwear: DVS Skater Shoes,CryptoVenetian,95000782
13446,Headwear: Blonde Surfer Flow,CryptoVenetian,95000782
13447,Accessory: Electric Scooter,CryptoVenetian,95000782
13448,Time of day: Starry Night,CryptoVenetian,95000782
13449,All CryptoVenetians,CryptoVenetian,95000783
13450,Tone: Dark Roast,CryptoVenetian,95000783
13451,Bodywear: Wet Suit,CryptoVenetian,95000783
13452,Facewear: Stunna Shades,CryptoVenetian,95000783
13453,Footwear: Scuba Steve Fins,CryptoVenetian,95000783
13454,Headwear: Rainbow Dreads,CryptoVenetian,95000783
13455,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000783
13456,Time of day: Starry Night,CryptoVenetian,95000783
13457,All CryptoVenetians,CryptoVenetian,95000784
13458,Tone: Light Roast,CryptoVenetian,95000784
13459,Bodywear: Yellow-kini,CryptoVenetian,95000784
13460,Facewear: Peepers,CryptoVenetian,95000784
13461,Footwear: DVS Skater Shoes,CryptoVenetian,95000784
13462,Headwear: Neon Surfer Flow,CryptoVenetian,95000784
13463,Accessory: Skateboard,CryptoVenetian,95000784
13464,Time of day: Starry Night,CryptoVenetian,95000784
13465,All CryptoVenetians,CryptoVenetian,95000785
13466,Tone: Dark Roast,CryptoVenetian,95000785
13467,Bodywear: Yellow-kini,CryptoVenetian,95000785
13468,Facewear: Classic Ray-Ban,CryptoVenetian,95000785
13469,Footwear: Air Jordans,CryptoVenetian,95000785
13470,Headwear: The Errands Cap,CryptoVenetian,95000785
13471,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000785
13472,Time of day: Starry Night,CryptoVenetian,95000785
13473,All CryptoVenetians,CryptoVenetian,95000787
13474,Tone: Medium Roast,CryptoVenetian,95000787
13475,Bodywear: Classic White Beater,CryptoVenetian,95000787
13476,Facewear: 3D Glasses,CryptoVenetian,95000787
13477,Footwear: Classic Vans,CryptoVenetian,95000787
13478,Headwear: Man Bun,CryptoVenetian,95000787
13479,Accessory: Electric Scooter,CryptoVenetian,95000787
13480,Time of day: Starry Night,CryptoVenetian,95000787
13481,All CryptoVenetians,CryptoVenetian,95000788
13482,Tone: Light Roast,CryptoVenetian,95000788
13483,Bodywear: Designer Tee,CryptoVenetian,95000788
13484,Facewear: Classic Ray-Ban,CryptoVenetian,95000788
13485,Footwear: DVS Skater Shoes,CryptoVenetian,95000788
13486,Headwear: Classic Buzzcut,CryptoVenetian,95000788
13487,Accessory: Electric Scooter,CryptoVenetian,95000788
13488,Time of day: Starry Night,CryptoVenetian,95000788
13489,All CryptoVenetians,CryptoVenetian,95000789
13490,Tone: Medium Roast,CryptoVenetian,95000789
13491,Bodywear: Hippie Fit,CryptoVenetian,95000789
13492,Facewear: Classic Ray-Ban,CryptoVenetian,95000789
13493,Footwear: White Rollerblades,CryptoVenetian,95000789
13494,Headwear: Man Bun,CryptoVenetian,95000789
13495,Accessory: Skateboard,CryptoVenetian,95000789
13496,Time of day: Starry Night,CryptoVenetian,95000789
13497,All CryptoVenetians,CryptoVenetian,95000790
13498,Tone: Light Roast,CryptoVenetian,95000790
13499,Bodywear: Classic White Beater,CryptoVenetian,95000790
13500,Facewear: The Standard CV,CryptoVenetian,95000790
13501,Footwear: Classic Vans,CryptoVenetian,95000790
13502,Headwear: Man Bun,CryptoVenetian,95000790
13503,Accessory: Skateboard,CryptoVenetian,95000790
13504,Time of day: Starry Night,CryptoVenetian,95000790
13505,All CryptoVenetians,CryptoVenetian,95000791
13506,Tone: Dark Roast,CryptoVenetian,95000791
13507,Bodywear: Yoga Fit,CryptoVenetian,95000791
13508,Facewear: The Standard CV,CryptoVenetian,95000791
13509,Footwear: Air Jordans,CryptoVenetian,95000791
13510,Headwear: Electric Mohawk,CryptoVenetian,95000791
13511,Accessory: The Foamie,CryptoVenetian,95000791
13512,Time of day: Starry Night,CryptoVenetian,95000791
13513,All CryptoVenetians,CryptoVenetian,95000792
13514,Tone: Medium Roast,CryptoVenetian,95000792
13515,Bodywear: Graphic Tee,CryptoVenetian,95000792
13516,Facewear: The Pit Vipers,CryptoVenetian,95000792
13517,Footwear: Classic Vans,CryptoVenetian,95000792
13518,Headwear: Blonde Surfer Flow,CryptoVenetian,95000792
13519,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000792
13520,Time of day: Starry Night,CryptoVenetian,95000792
13521,All CryptoVenetians,CryptoVenetian,95000793
13522,Tone: Light Roast,CryptoVenetian,95000793
13523,Bodywear: The NudeBox,CryptoVenetian,95000793
13524,Facewear: 3D Glasses,CryptoVenetian,95000793
13525,Footwear: White Rollerblades,CryptoVenetian,95000793
13526,Headwear: Classic Buzzcut,CryptoVenetian,95000793
13527,Accessory: Custom Fiberglass Surfboard,CryptoVenetian,95000793
13528,Time of day: Starry Night,CryptoVenetian,95000793
13529,All CryptoVenetians,CryptoVenetian,95000795
13530,Tone: Light Roast,CryptoVenetian,95000795
13531,Bodywear: All Smiles Hoodie,CryptoVenetian,95000795
13532,Facewear: The Standard CV,CryptoVenetian,95000795
13533,Footwear: Air Jordans,CryptoVenetian,95000795
13534,Headwear: Burly Beard,CryptoVenetian,95000795
13535,Accessory: The Foamie,CryptoVenetian,95000795
13536,Time of day: Starry Night,CryptoVenetian,95000795
13537,All CryptoVenetians,CryptoVenetian,95000796
13538,Tone: Medium Roast,CryptoVenetian,95000796
13539,Bodywear: Boardwalk Beater,CryptoVenetian,95000796
13540,Facewear: Stunna Shades,CryptoVenetian,95000796
13541,Footwear: DVS Skater Shoes,CryptoVenetian,95000796
13542,Headwear: Burly Beard,CryptoVenetian,95000796
13543,Accessory: Skateboard,CryptoVenetian,95000796
13544,Time of day: Starry Night,CryptoVenetian,95000796
13545,All CryptoVenetians,CryptoVenetian,95000797
13546,Tone: Medium Roast,CryptoVenetian,95000797
13547,Bodywear: Green-kini,CryptoVenetian,95000797
13548,Facewear: The Standard CV,CryptoVenetian,95000797
13549,Footwear: White Rollerblades,CryptoVenetian,95000797
13550,Headwear: Classic Buzzcut,CryptoVenetian,95000797
13551,Accessory: Skateboard,CryptoVenetian,95000797
13552,Time of day: Starry Night,CryptoVenetian,95000797
13553,All CryptoVenetians,CryptoVenetian,95000798
13554,Tone: Light Roast,CryptoVenetian,95000798
13555,Bodywear: Suit 'n Tie,CryptoVenetian,95000798
13556,Facewear: 3D Glasses,CryptoVenetian,95000798
13557,Footwear: Scuba Steve Fins,CryptoVenetian,95000798
13558,Headwear: Burly Beard,CryptoVenetian,95000798
13559,Accessory: Skateboard,CryptoVenetian,95000798
13560,Time of day: Starry Night,CryptoVenetian,95000798
13561,All CryptoVenetians,CryptoVenetian,95000799
13562,Tone: Medium Roast,CryptoVenetian,95000799
13563,Bodywear: Blue-kini,CryptoVenetian,95000799
13564,Facewear: Peepers,CryptoVenetian,95000799
13565,Footwear: Yellow Rollerblades,CryptoVenetian,95000799
13566,Headwear: Electric Mohawk,CryptoVenetian,95000799
13567,Accessory: Barbell,CryptoVenetian,95000799
13568,Time of day: Starry Night,CryptoVenetian,95000799
13569,All CryptoVenetians,CryptoVenetian,95000800
13570,Tone: Light Roast,CryptoVenetian,95000800
13571,Bodywear: Boardwalk Beater,CryptoVenetian,95000800
13572,Facewear: Classic Ray-Ban,CryptoVenetian,95000800
13573,Footwear: Classic Vans,CryptoVenetian,95000800
13574,Headwear: Blueberry Mohawk,CryptoVenetian,95000800
13575,Accessory: Skateboard,CryptoVenetian,95000800
13576,Time of day: Starry Night,CryptoVenetian,95000800
13577,All CryptoVenetians,CryptoVenetian,95000801
13578,Tone: Light Roast,CryptoVenetian,95000801
13579,Bodywear: Suit 'n Tie,CryptoVenetian,95000801
13580,Facewear: The Standard CV,CryptoVenetian,95000801
13581,Footwear: Classic Vans,CryptoVenetian,95000801
13582,Headwear: The Gym Goer Cap,CryptoVenetian,95000801
13583,Accessory: The Foamie,CryptoVenetian,95000801
13584,Time of day: Starry Night,CryptoVenetian,95000801
13585,All CryptoVenetians,CryptoVenetian,95000802
13586,Tone: Medium Roast,CryptoVenetian,95000802
13587,Bodywear: Hippie Fit,CryptoVenetian,95000802
13588,Facewear: The Standard CV,CryptoVenetian,95000802
13589,Footwear: DVS Skater Shoes,CryptoVenetian,95000802
